timestamp,fidelity,JCT
2023-11-12 17:00:43,0.7357304856291029,4936.363636363637
2023-11-12 17:00:44,0.7266229197424002,5050.0
2023-11-12 17:00:45,0.7322753119809557,5163.636363636364
2023-11-12 17:00:46,0.7273639550652518,5277.272727272727
2023-11-12 17:00:47,0.7302809522964894,5390.909090909091
2023-11-12 17:00:48,0.7306539439108058,5504.545454545455
2023-11-12 17:00:49,0.7255879623773573,5618.181818181818
2023-11-12 17:00:50,0.7365741847887038,5731.818181818182
2023-11-12 17:00:51,0.7338518595270556,5845.454545454546
2023-11-12 17:00:52,0.7361529851818986,5959.090909090909
2023-11-12 17:00:53,0.7355275829059871,6072.727272727273
2023-11-12 17:00:54,0.7313705997033552,6186.363636363637
2023-11-12 17:00:55,0.7359062392903236,6300.0
2023-11-12 17:00:56,0.7242388950287268,6413.636363636364
2023-11-12 17:00:57,0.725743760073868,6527.272727272728
2023-11-12 17:00:58,0.7236331820447475,6640.909090909091
2023-11-12 17:00:59,0.7275546246306857,6754.545454545455
2023-11-12 17:01:00,0.7284414820556527,6868.181818181818
2023-11-12 17:01:01,0.7267988864448345,6981.818181818182
2023-11-12 17:01:02,0.734602325128127,7095.454545454546
2023-11-12 17:01:03,0.7279945465737102,7209.090909090909
2023-11-12 17:01:04,0.7269330831356233,7322.727272727273
2023-11-12 17:01:05,0.7305977451642155,7436.363636363637
2023-11-12 17:01:06,0.7249729391496467,7550.0
2023-11-12 17:01:07,0.7342307577305566,7663.636363636364
2023-11-12 17:01:08,0.7240437090115168,7777.272727272728
2023-11-12 17:01:09,0.7368164171124072,7890.909090909091
2023-11-12 17:01:10,0.7338114267701532,8004.545454545455
2023-11-12 17:01:11,0.7257820195414784,8118.181818181818
2023-11-12 17:01:12,0.7230773096397304,8231.818181818182
2023-11-12 17:01:13,0.7344164599983677,8345.454545454546
2023-11-12 17:01:14,0.7328960028138666,8459.09090909091
2023-11-12 17:01:15,0.7332061003525738,8572.727272727274
2023-11-12 17:01:16,0.7337977848536033,8686.363636363636
2023-11-12 17:01:17,0.7240366251242772,8800.0
2023-11-12 17:01:18,0.7280185201996198,8913.636363636364
2023-11-12 17:01:19,0.7246221668333518,9027.272727272728
2023-11-12 17:01:20,0.7350834479622583,9140.909090909092
2023-11-12 17:01:21,0.7317261737755858,9254.545454545454
2023-11-12 17:01:22,0.7276325723479371,9368.181818181818
2023-11-12 17:01:23,0.7238898169040043,9481.818181818182
2023-11-12 17:01:24,0.7273537525040192,9595.454545454546
2023-11-12 17:01:25,0.7275525665083744,9709.09090909091
2023-11-12 17:01:26,0.7332144864967329,9822.727272727274
2023-11-12 17:01:27,0.7319258045989729,9936.363636363636
2023-11-12 17:01:28,0.7354209783960686,10050.0
2023-11-12 17:01:29,0.7296110089522673,10163.636363636364
2023-11-12 17:01:30,0.7246743194431362,10277.272727272728
2023-11-12 17:01:31,0.7329854270211219,10390.909090909092
2023-11-12 17:01:32,0.7336509906806365,10504.545454545454
2023-11-12 17:01:33,0.7308578807659729,10618.181818181818
2023-11-12 17:01:34,0.7337935405193639,10731.818181818182
2023-11-12 17:01:35,0.7299131383491014,10845.454545454546
2023-11-12 17:01:36,0.7303182596113479,10959.09090909091
2023-11-12 17:01:37,0.7289855742570197,11072.727272727274
2023-11-12 17:01:38,0.7233558677744173,11186.363636363636
2023-11-12 17:01:39,0.7245104799779063,11300.0
